,image,emotion
10301,Richard_Myers_0018.jpg,neutral
10302,Richard_Naughton_0001.jpg,positive
10303,Richard_Norton-Taylor_0001.jpg,positive
10304,Richard_Norton-Taylor_0002.jpg,neutral
10305,Richard_Palmer_0001.jpg,positive
10306,Richard_Parsons_0001.jpg,neutral
10307,Richard_Paul_Evans_0001.jpg,positive
10308,Richard_Penniman_0001.jpg,positive
10309,Richard_Pennington_0001.jpg,neutral
10310,Richard_Perle_0001.jpg,neutral
10311,Richard_Regenhard_0001.jpg,positive
10312,Richard_Reid_0001.jpg,neutral
10313,Richard_Rodriguez_0001.jpg,positive
10314,Richard_Sambrook_0001.jpg,neutral
10315,Richard_Sambrook_0002.jpg,neutral
10316,Richard_Shelby_0001.jpg,neutral
10317,Richard_Shelby_0002.jpg,positive
10318,Richard_Sterner_0001.jpg,positive
10319,Richard_Tubb_0001.jpg,positive
10320,Richard_Virenque_0001.jpg,positive
10321,Richard_Virenque_0002.jpg,positive
10322,Richard_Virenque_0004.jpg,neutral
10323,Richard_Virenque_0005.jpg,positive
10324,Richard_Virenque_0006.jpg,positive
10325,Richard_Virenque_0007.jpg,neutral
10326,Richard_Virenque_0008.jpg,neutral
10327,Richard_Ward_0001.jpg,neutral
10328,Richie_Adubato_0001.jpg,neutral
10329,Richie_Adubato_0002.jpg,neutral
10330,Rich_Brooks_0001.jpg,neutral
10331,Rich_Gannon_0001.jpg,positive
10332,Rich_Gannon_0002.jpg,positive
10333,Ricky_Barnes_0001.jpg,positive
10334,Ricky_Barnes_0002.jpg,neutral
10335,Ricky_Cottrill_0001.jpg,positive
10336,Ricky_Martin_0001.jpg,positive
10337,Ricky_Martin_0002.jpg,positive
10338,Ricky_Ponting_0001.jpg,neutral
10339,Ricky_Ponting_0002.jpg,neutral
10340,Ricky_Quick_0001.jpg,positive
10341,Ricky_Ray_0001.jpg,neutral
10342,Rick_Barnes_0001.jpg,neutral
10343,Rick_Barnes_0002.jpg,neutral
10344,Rick_Barnes_0003.jpg,neutral
10345,Rick_Bland_0001.jpg,positive
10346,Rick_Bragg_0001.jpg,neutral
10347,Rick_Carlisle_0001.jpg,negative
10348,Rick_Carlisle_0002.jpg,negative
10349,Rick_Carlisle_0003.jpg,neutral
10350,Rick_Carlisle_0004.jpg,positive
10351,Rick_Caruso_0001.jpg,neutral
10352,Rick_Dinse_0001.jpg,neutral
10353,Rick_Dinse_0002.jpg,neutral
10354,Rick_Dinse_0003.jpg,neutral
10355,Rick_Husband_0001.jpg,positive
10356,Rick_Lu_0001.jpg,positive
10357,Rick_Perry_0001.jpg,positive
10358,Rick_Perry_0002.jpg,positive
10359,Rick_Perry_0003.jpg,positive
10360,Rick_Perry_0004.jpg,neutral
10361,Rick_Perry_0005.jpg,positive
10362,Rick_Perry_0006.jpg,neutral
10363,Rick_Pitino_0001.jpg,positive
10364,Rick_Pitino_0002.jpg,positive
10365,Rick_Pitino_0003.jpg,positive
10366,Rick_Pitino_0004.jpg,positive
10367,Rick_Reed_0001.jpg,neutral
10368,Rick_Rickert_0001.jpg,positive
10369,Rick_Romley_0001.jpg,neutral
10370,Rick_Romley_0002.jpg,neutral
10371,Rick_Romley_0003.jpg,neutral
10372,Rick_Santorum_0001.jpg,neutral
10373,Rick_Santorum_0002.jpg,neutral
10374,Rick_Santorum_0003.jpg,neutral
10375,Rick_Stansbury_0001.jpg,negative
10376,Rick_Stansbury_0002.jpg,positive
10377,Rick_Stansbury_0003.jpg,neutral
10378,Rick_Wagoner_0001.jpg,positive
10379,Rick_Wagoner_0002.jpg,neutral
10380,Ridley_Scott_0001.jpg,positive
10381,Riek_Blanjaar_0001.jpg,negative
10382,Rien_Long_0001.jpg,positive
10383,Rina_Lazo_0001.jpg,positive
10384,Ringo_Starr_0001.jpg,neutral
10385,Rio_Ferdinand_0001.jpg,positive
10386,Rio_Ferdinand_0002.jpg,neutral
10387,Rita_Grande_0001.jpg,neutral
10388,Rita_Grande_0002.jpg,neutral
10389,Rita_Grande_0003.jpg,neutral
10390,Rita_Moreno_0001.jpg,positive
10391,Rita_Moreno_0002.jpg,positive
10392,Rita_Wilson_0001.jpg,positive
10393,Rita_Wilson_0002.jpg,positive
10394,Rita_Wilson_0003.jpg,positive
10395,Rita_Wilson_0004.jpg,positive
10396,Robbie_Coltrane_0001.jpg,positive
10397,Robbie_Fowler_0001.jpg,positive
10398,Robbie_Fowler_0002.jpg,positive
10399,Robbie_Mc_Ewen_0001.jpg,positive
10400,Robbie_Naish_0001.jpg,positive
10401,Robbie_Williams_0001.jpg,positive
10402,Robbie_Williams_0002.jpg,neutral
10403,Robbie_Williams_0003.jpg,neutral
10404,Robby_Ginepri_0001.jpg,neutral
10405,Robby_Ginepri_0002.jpg,neutral
10406,Roberta_Combs_0001.jpg,neutral
10407,Roberto_Arguelles_0001.jpg,neutral
10408,Roberto_Benigni_0001.jpg,neutral
10409,Roberto_Benigni_0002.jpg,positive
10410,Roberto_Canessa_0001.jpg,positive
10411,Roberto_Carlos_0001.jpg,positive
10412,Roberto_Carlos_0002.jpg,neutral
10413,Roberto_Carlos_0003.jpg,neutral
10414,Roberto_Carlos_0004.jpg,neutral
10415,Roberto_Cavalli_0001.jpg,neutral
10416,Roberto_Cercelletta_0001.jpg,neutral
10417,Roberto_Guaterroma_0001.jpg,positive
10418,Roberto_Laratro_0001.jpg,positive
10419,Roberto_Lavagna_0001.jpg,neutral
10420,Roberto_Marinho_0001.jpg,positive
10421,Roberto_Marinho_0002.jpg,neutral
10422,Roberto_Marinho_0003.jpg,positive
10423,Roberto_Robaina_0001.jpg,neutral
10424,Robert_Altman_0001.jpg,neutral
10425,Robert_Beck_0001.jpg,neutral
10426,Robert_Blackwill_0001.jpg,positive
10427,Robert_Blackwill_0002.jpg,positive
10428,Robert_Blake_0001.jpg,positive
10429,Robert_Blake_0002.jpg,neutral
10430,Robert_Blake_0003.jpg,neutral
10431,Robert_Blake_0004.jpg,negative
10432,Robert_Blake_0005.jpg,positive
10433,Robert_Blake_0006.jpg,neutral
10434,Robert_Blake_0007.jpg,neutral
10435,Robert_Blake_0008.jpg,positive
10436,Robert_Bonner_0001.jpg,positive
10437,Robert_Bonner_0002.jpg,neutral
10438,Robert_Bonner_0003.jpg,neutral
10439,Robert_Bullock_0001.jpg,neutral
10440,Robert_Bullock_0002.jpg,negative
10441,Robert_DeFraites_0001.jpg,neutral
10442,Robert_DeFraites_0002.jpg,neutral
10443,Robert_De_Niro_0001.jpg,positive
10444,Robert_De_Niro_0002.jpg,positive
10445,Robert_De_Niro_0003.jpg,positive
10446,Robert_De_Niro_0004.jpg,positive
10447,Robert_De_Niro_0005.jpg,neutral
10448,Robert_De_Niro_0006.jpg,neutral
10449,Robert_Douglas_0001.jpg,neutral
10450,Robert_Downey_Jr_0001.jpg,neutral
10451,Robert_Durst_0001.jpg,neutral
10452,Robert_Duvall_0001.jpg,neutral
10453,Robert_Duvall_0002.jpg,positive
10454,Robert_Duvall_0004.jpg,neutral
10455,Robert_Duvall_0005.jpg,positive
10456,Robert_Duvall_0006.jpg,neutral
10457,Robert_Duvall_0007.jpg,neutral
10458,Robert_Duvall_0008.jpg,positive
10459,Robert_Ehrlich_0001.jpg,positive
10460,Robert_Ehrlich_0002.jpg,positive
10461,Robert_Evans_0001.jpg,neutral
10462,Robert_Evans_0002.jpg,positive
10463,Robert_Fico_0001.jpg,neutral
10464,Robert_Fico_0002.jpg,neutral
10465,Robert_Flodquist_0001.jpg,neutral
10466,Robert_F_Kennedy_Jr_0001.jpg,neutral
10467,Robert_Gallo_0001.jpg,neutral
10468,Robert_Gordon_Card_0001.jpg,neutral
10469,Robert_Hanssen_0001.jpg,positive
10470,Robert_Horan_0001.jpg,neutral
10471,Robert_Hyatt_0001.jpg,positive
10472,Robert_Kocharian_0001.jpg,positive
10473,Robert_Kocharian_0002.jpg,neutral
10474,Robert_Kocharian_0003.jpg,positive
10475,Robert_Kocharian_0004.jpg,neutral
10476,Robert_Kocharian_0005.jpg,neutral
10477,Robert_Korzeniowski_0001.jpg,neutral
10478,Robert_Lange_0001.jpg,neutral
10479,Robert_Lee_Yates_Jr_0001.jpg,neutral
10480,Robert_Marshall_0001.jpg,neutral
10481,Robert_McKee_0001.jpg,positive
10482,Robert_Morvillo_0001.jpg,neutral
10483,Robert_Mueller_0001.jpg,neutral
10484,Robert_Mueller_0002.jpg,positive
10485,Robert_Mueller_0003.jpg,positive
10486,Robert_Mueller_0004.jpg,neutral
10487,Robert_Mueller_0005.jpg,neutral
10488,Robert_Mugabe_0001.jpg,neutral
10489,Robert_Mugabe_0002.jpg,positive
10490,Robert_Nardelli_0001.jpg,positive
10491,Robert_Nillson_0001.jpg,neutral
10492,Robert_Pollack_0001.jpg,positive
10493,Robert_Redford_0001.jpg,positive
10494,Robert_Redford_0002.jpg,neutral
10495,Robert_Redford_0003.jpg,neutral
10496,Robert_Redford_0004.jpg,positive
10497,Robert_Redford_0005.jpg,positive
10498,Robert_Redford_0006.jpg,neutral
10499,Robert_Redford_0007.jpg,neutral
10500,Robert_Redford_0008.jpg,positive
10501,Robert_Schuller_0001.jpg,positive
10502,Robert_Stack_0001.jpg,positive
10503,Robert_Stack_0002.jpg,positive
10504,Robert_Torricelli_0001.jpg,neutral
10505,Robert_Torricelli_0002.jpg,neutral
10506,Robert_Torricelli_0003.jpg,positive
10507,Robert_Towne_0001.jpg,neutral
10508,Robert_Tyrrell_0001.jpg,neutral
10509,Robert_Vowler_0001.jpg,neutral
10510,Robert_Wagner_0001.jpg,positive
10511,Robert_Weitzel_0001.jpg,neutral
10512,Robert_Wiener_0001.jpg,positive
10513,Robert_Witt_0001.jpg,neutral
10514,Robert_Witt_0002.jpg,neutral
10515,Robert_Woody_Johnson_0001.jpg,positive
10516,Robert_Zoellick_0001.jpg,positive
10517,Robert_Zoellick_0002.jpg,neutral
10518,Robert_Zoellick_0003.jpg,neutral
10519,Robert_Zoellick_0004.jpg,neutral
10520,Robert_Zoellick_0006.jpg,neutral
10521,Robert_Zoellick_0007.jpg,positive
10522,Robinson_Stevenin_0001.jpg,positive
10523,Robinson_Stevenin_0002.jpg,positive
10524,Robin_Cook_0001.jpg,neutral
10525,Robin_Cook_0002.jpg,neutral
10526,Robin_Johansen_0001.jpg,neutral
10527,Robin_McGraw_0001.jpg,positive
10528,Robin_McLaurin_Williams_0001.jpg,positive
10529,Robin_McLaurin_Williams_0002.jpg,positive
10530,Robin_Tunney_0001.jpg,positive
10531,Robin_Wagner_0001.jpg,positive
10532,Robin_Williams_0001.jpg,neutral
10533,Rob_Lowe_0001.jpg,positive
10534,Rob_Lowe_0002.jpg,neutral
10535,Rob_Lowe_0003.jpg,positive
10536,Rob_Lowe_0004.jpg,positive
10537,Rob_Marshall_0001.jpg,positive
10538,Rob_Marshall_0002.jpg,positive
10539,Rob_Marshall_0003.jpg,positive
10540,Rob_Marshall_0004.jpg,positive
10541,Rob_Marshall_0005.jpg,positive
10542,Rob_Marshall_0006.jpg,positive
10543,Rob_Morrow_0001.jpg,neutral
10544,Rob_Niedermayer_0001.jpg,neutral
10545,Rob_Schneider_0001.jpg,positive
10546,Rob_Schneider_0002.jpg,positive
10547,Rocco_Buttiglione_0001.jpg,neutral
10548,Rodney_Dangerfield_0001.jpg,positive
10549,Rodney_Rempt_0001.jpg,neutral
10550,Rodolfo_Abalos_0001.jpg,neutral
10551,Rodrigo_Borja_0001.jpg,positive
10552,Rodrigo_Borja_0002.jpg,positive
10553,Rodrigo_de_la_Cerna_0001.jpg,positive
10554,Rodrigo_Rato_0001.jpg,neutral
10555,Rod_Blagojevich_0001.jpg,positive
10556,Rod_Blagojevich_0002.jpg,neutral
10557,Rod_Bryden_0001.jpg,neutral
10558,Rod_Jong-il_0001.jpg,neutral
10559,Rod_Paige_0001.jpg,neutral
10560,Rod_Stewart_0001.jpg,neutral
10561,Rod_Stewart_0002.jpg,positive
10562,Rod_Stewart_0003.jpg,neutral
10563,Rod_Thorn_0001.jpg,neutral
10564,Roel_Campos_0001.jpg,positive
10565,Rogelio_Montemayor_0001.jpg,neutral
10566,Rogelio_Ramos_0001.jpg,neutral
10567,Rogerio_Romero_0001.jpg,positive
10568,Rogerio_Romero_0002.jpg,positive
10569,Roger_Clemens_0002.jpg,positive
10570,Roger_Cook_0001.jpg,neutral
10571,Roger_Corbett_0001.jpg,neutral
10572,Roger_Daltrey_0001.jpg,positive
10573,Roger_Etchegaray_0001.jpg,neutral
10574,Roger_Federer_0001.jpg,positive
10575,Roger_Federer_0002.jpg,positive
10576,Roger_Federer_0003.jpg,positive
10577,Roger_Federer_0004.jpg,positive
10578,Roger_Federer_0005.jpg,neutral
10579,Roger_Federer_0006.jpg,positive
10580,Roger_Federer_0007.jpg,positive
10581,Roger_Federer_0008.jpg,neutral
10582,Roger_Federer_0009.jpg,neutral
10583,Roger_Federer_0010.jpg,positive
10584,Roger_Federer_0011.jpg,neutral
10585,Roger_Federer_0012.jpg,neutral
10586,Roger_Federer_0013.jpg,neutral
10587,Roger_Federer_0014.jpg,positive
10588,Roger_Grimes_0001.jpg,positive
10589,Roger_King_0001.jpg,neutral
10590,Roger_Lyons_0001.jpg,positive
10591,Roger_Machado_0001.jpg,positive
10592,Roger_Mahony_0001.jpg,negative
10593,Roger_Moore_0001.jpg,positive
10594,Roger_Moore_0002.jpg,neutral
10595,Roger_Moore_0003.jpg,positive
10596,Roger_Moore_0004.jpg,positive
10597,Roger_Moore_0005.jpg,positive
10598,Roger_Penske_0001.jpg,neutral
10599,Roger_Staubach_0001.jpg,neutral
10600,Roger_Suarez_0001.jpg,neutral
10601,Roger_Toussaint_0001.jpg,positive
10602,Roger_Winter_0001.jpg,neutral
10603,Rohinton_Mistry_0001.jpg,neutral
10604,Rohman_al-Ghozi_0001.jpg,neutral
10605,Roh_Moo-hyun_0001.jpg,positive
10606,Roh_Moo-hyun_0003.jpg,positive
10607,Roh_Moo-hyun_0005.jpg,positive
10608,Roh_Moo-hyun_0006.jpg,positive
10609,Roh_Moo-hyun_0007.jpg,positive
10610,Roh_Moo-hyun_0008.jpg,negative
10611,Roh_Moo-hyun_0009.jpg,neutral
10612,Roh_Moo-hyun_0010.jpg,neutral
10613,Roh_Moo-hyun_0011.jpg,neutral
10614,Roh_Moo-hyun_0012.jpg,neutral
10615,Roh_Moo-hyun_0013.jpg,positive
10616,Roh_Moo-hyun_0014.jpg,positive
10617,Roh_Moo-hyun_0015.jpg,neutral
10618,Roh_Moo-hyun_0016.jpg,positive
10619,Roh_Moo-hyun_0017.jpg,neutral
10620,Roh_Moo-hyun_0018.jpg,neutral
10621,Roh_Moo-hyun_0019.jpg,positive
10622,Roh_Moo-hyun_0020.jpg,positive
10623,Roh_Moo-hyun_0021.jpg,neutral
10624,Roh_Moo-hyun_0022.jpg,positive
10625,Roh_Moo-hyun_0023.jpg,positive
10626,Roh_Moo-hyun_0024.jpg,positive
10627,Roh_Moo-hyun_0025.jpg,neutral
10628,Roh_Moo-hyun_0026.jpg,neutral
10629,Roh_Moo-hyun_0027.jpg,neutral
10630,Roh_Moo-hyun_0028.jpg,positive
10631,Roh_Moo-hyun_0029.jpg,neutral
10632,Roh_Moo-hyun_0030.jpg,positive
10633,Roh_Moo-hyun_0031.jpg,positive
10634,Roh_Moo-hyun_0032.jpg,positive
10635,Rolandas_Paksas_0001.jpg,neutral
10636,Rolandas_Paksas_0002.jpg,positive
10637,Roland_Koch_0001.jpg,positive
10638,Rolf_Eckrodt_0001.jpg,neutral
10639,Rolf_Eckrodt_0002.jpg,neutral
10640,Rolf_Zimmermann_0001.jpg,positive
10641,Rollie_Massimino_0001.jpg,negative
10642,Romain_Duris_0001.jpg,neutral
10643,Romano_Prodi_0001.jpg,neutral
10644,Romano_Prodi_0002.jpg,positive
10645,Romano_Prodi_0003.jpg,neutral
10646,Romano_Prodi_0004.jpg,neutral
10647,Romano_Prodi_0005.jpg,neutral
10648,Romano_Prodi_0006.jpg,neutral
10649,Romano_Prodi_0007.jpg,neutral
10650,Roman_Abramovich_0001.jpg,neutral
10651,Roman_Coppola_0001.jpg,neutral
10652,Roman_Polanski_0002.jpg,neutral
10653,Roman_Polanski_0003.jpg,neutral
10654,Roman_Polanski_0004.jpg,positive
10655,Roman_Polanski_0005.jpg,neutral
10656,Roman_Polanski_0006.jpg,positive
10657,Roman_Tam_0001.jpg,positive
10658,Romario_Farias_0001.jpg,positive
10659,Romeo_Gigli_0001.jpg,positive
10660,Ronaldo_Luis_Nazario_de_Lima_0001.jpg,positive
10661,Ronaldo_Luis_Nazario_de_Lima_0002.jpg,neutral
10662,Ronaldo_Luis_Nazario_de_Lima_0003.jpg,positive
10663,Ronaldo_Luis_Nazario_de_Lima_0004.jpg,positive
10664,Ronald_Brower_0001.jpg,neutral
10665,Ronald_Harwood_0001.jpg,positive
10666,Ronald_Kadish_0001.jpg,neutral
10667,Ronald_Kessler_0001.jpg,neutral
10668,Ronald_Perelman_0001.jpg,positive
10669,Ronald_Post_0001.jpg,neutral
10670,Ronald_Reagan_0001.jpg,positive
10671,Ronald_Reagan_0002.jpg,positive
10672,Ronald_Reagan_0003.jpg,positive
10673,Ronald_White_0001.jpg,neutral
10674,Ronald_Young_Jr_0001.jpg,neutral
10675,Ronde_Barber_0001.jpg,neutral
10676,Ronnie_Jagday_0001.jpg,neutral
10677,Ronnie_Musgrove_0001.jpg,neutral
10678,Ron_Dittemore_0001.jpg,neutral
10679,Ron_Dittemore_0002.jpg,neutral
10680,Ron_Dittemore_0003.jpg,neutral
10681,Ron_Dittemore_0004.jpg,neutral
10682,Ron_Dittemore_0005.jpg,neutral
10683,Ron_Dittemore_0006.jpg,neutral
10684,Ron_Dittemore_0007.jpg,neutral
10685,Ron_Dittemore_0008.jpg,neutral
10686,Ron_Gonzales_0001.jpg,neutral
10687,Ron_Howard_0001.jpg,positive
10688,Ron_Howard_0002.jpg,positive
10689,Ron_Kirk_0001.jpg,neutral
10690,Ron_Lantz_0001.jpg,neutral
10691,Ron_Zook_0001.jpg,neutral
10692,Rosalie_Perkov_0001.jpg,positive
10693,Rosalyn_Carter_0001.jpg,positive
10694,Rosario_Dawson_0001.jpg,positive
10695,Rosa_Haywa_de_Condori_0001.jpg,neutral
10696,Roseanne_Barr_0001.jpg,positive
10697,Roseanne_Barr_0002.jpg,positive
10698,Roseanne_Barr_0003.jpg,positive
10699,Rosemarie_Stack_0001.jpg,positive
10700,Rosemarie_Stack_0002.jpg,positive
10701,Rose_Linkins_0001.jpg,neutral
10702,Rose_Marie_0001.jpg,negative
10703,Rosie_Perez_0001.jpg,positive
10704,Rosny_Desroches_0001.jpg,neutral
10705,Ross_Verba_0001.jpg,neutral
10706,Rowan_Williams_0001.jpg,neutral
10707,Roy_Blunt_0001.jpg,positive
10708,Roy_Chaderton_0001.jpg,positive
10709,Roy_Jones_Jr_0001.jpg,positive
10710,Roy_Jones_Jr_0002.jpg,neutral
10711,Roy_Moore_0001.jpg,positive
10712,Roy_Moore_0002.jpg,neutral
10713,Roy_Moore_0003.jpg,positive
10714,Roy_Moore_0004.jpg,neutral
10715,Roy_Moore_0005.jpg,neutral
10716,Roy_Moore_0006.jpg,positive
10717,Roy_Rogers_0001.jpg,positive
10718,Roy_Romanow_0001.jpg,positive
10719,Roy_Williams_0001.jpg,neutral
10720,Roy_Williams_0002.jpg,negative
10721,Roy_Williams_0003.jpg,positive
10722,Roy_Williams_0004.jpg,neutral
10723,Ruano_Pascual_0001.jpg,negative
10724,Rubens_Barrichello_0001.jpg,positive
10725,Rubens_Barrichello_0002.jpg,positive
10726,Rubens_Barrichello_0003.jpg,neutral
10727,Rubens_Barrichello_0004.jpg,positive
10728,Rubens_Barrichello_0005.jpg,positive
10729,Rubens_Barrichello_0006.jpg,positive
10730,Rubens_Barrichello_0007.jpg,neutral
10731,Rubens_Barrichello_0008.jpg,positive
10732,Rubens_Barrichello_0009.jpg,positive
10733,Rubens_Barrichello_0010.jpg,positive
10734,Rubens_Barrichello_0011.jpg,neutral
10735,Rubens_Barrichello_0012.jpg,positive
10736,Ruben_Sierra_0001.jpg,positive
10737,Ruben_Studdard_0001.jpg,positive
10738,Ruben_Studdard_0002.jpg,positive
10739,Ruben_Wolkowyski_0001.jpg,neutral
10740,Rudi_Voeller_0001.jpg,positive
10741,Rudolf_Schuster_0001.jpg,positive
10742,Rudolph_Giuliani_0001.jpg,neutral
10743,Rudolph_Giuliani_0002.jpg,neutral
10744,Rudolph_Giuliani_0003.jpg,neutral
10745,Rudolph_Giuliani_0004.jpg,positive
10746,Rudolph_Giuliani_0005.jpg,neutral
10747,Rudolph_Giuliani_0006.jpg,neutral
10748,Rudolph_Giuliani_0007.jpg,neutral
10749,Rudolph_Giuliani_0008.jpg,positive
10750,Rudolph_Giuliani_0009.jpg,positive
10751,Rudolph_Giuliani_0010.jpg,neutral
10752,Rudolph_Giuliani_0011.jpg,positive
10753,Rudolph_Giuliani_0012.jpg,neutral
10754,Rudolph_Giuliani_0013.jpg,neutral
10755,Rudolph_Giuliani_0014.jpg,neutral
10756,Rudolph_Giuliani_0015.jpg,neutral
10757,Rudolph_Giuliani_0016.jpg,neutral
10758,Rudolph_Giuliani_0017.jpg,positive
10759,Rudolph_Giuliani_0018.jpg,positive
10760,Rudolph_Giuliani_0019.jpg,positive
10761,Rudolph_Giuliani_0020.jpg,neutral
10762,Rudolph_Giuliani_0021.jpg,positive
10763,Rudolph_Giuliani_0022.jpg,neutral
10764,Rudolph_Giuliani_0023.jpg,positive
10765,Rudolph_Giuliani_0024.jpg,positive
10766,Rudolph_Giuliani_0025.jpg,neutral
10767,Rudolph_Giuliani_0026.jpg,positive
10768,Rudolph_Holton_0001.jpg,neutral
10769,Rudy_Tomjanovich_0001.jpg,positive
10770,Rulon_Gardner_0001.jpg,neutral
10771,Rupert_Grint_0001.jpg,neutral
10772,Rupert_Grint_0002.jpg,neutral
10773,Rupert_Grint_0003.jpg,positive
10774,Rupert_Murdoch_0001.jpg,positive
10775,Rupert_Murdoch_0002.jpg,neutral
10776,Russell_Coutts_0001.jpg,positive
10777,Russell_Coutts_0002.jpg,positive
10778,Russell_Crowe_0001.jpg,neutral
10779,Russell_Crowe_0002.jpg,positive
10780,Russell_Simmons_0001.jpg,positive
10781,Russell_Simmons_0002.jpg,positive
10782,Russell_Simmons_0003.jpg,positive
10783,Russell_Simmons_0004.jpg,positive
10784,Russell_Simmons_0005.jpg,positive
10785,Russ_Ortiz_0001.jpg,neutral
10786,Rustu_Recber_0001.jpg,neutral
10787,Ruth_Bader_Ginsburg_0001.jpg,positive
10788,Ruth_Christofferson_0001.jpg,neutral
10789,Ruth_Dreifuss_0001.jpg,positive
10790,Ruth_Dreifuss_0002.jpg,positive
10791,Ruth_Harlow_0001.jpg,positive
10792,Ruth_Harlow_0002.jpg,positive
10793,Ruth_Pearce_0001.jpg,neutral
10794,Ruth_Stubbs_0001.jpg,neutral
10795,Ryan_Drese_0001.jpg,neutral
10796,Ryan_Goodman_0001.jpg,positive
10797,Ryan_Leaf_0001.jpg,positive
10798,Ryan_Newman_0001.jpg,neutral
10799,Ryan_Nyquist_0001.jpg,positive
10800,Sabah_Al-Ahmad_Al-Jaber_Al-Sabah_0001.jpg,neutral
10801,Saburo_Kawabuchi_0001.jpg,positive
10802,Saburo_Kawabuchi_0002.jpg,positive
10803,Sachiko_Yamada_0001.jpg,positive
10804,Sachiko_Yamada_0002.jpg,positive
10805,Sachiko_Yamada_0003.jpg,positive
10806,Sachiko_Yamada_0004.jpg,positive
10807,Sachin_Tendulkar_0001.jpg,neutral
10808,Sadam_Hassan_0001.jpg,neutral
10809,Sada_Jacobson_0001.jpg,positive
10810,Saddam_Hussein_0001.jpg,positive
10811,Saddam_Hussein_0002.jpg,neutral
10812,Saddam_Hussein_0003.jpg,positive
10813,Saddam_Hussein_0004.jpg,neutral
10814,Saddam_Hussein_0005.jpg,neutral
10815,Saddam_Hussein_0006.jpg,neutral
10816,Saddam_Hussein_0007.jpg,positive
10817,Saddam_Hussein_0008.jpg,positive
10818,Saddam_Hussein_0009.jpg,positive
10819,Saddam_Hussein_0010.jpg,neutral
10820,Saddam_Hussein_0011.jpg,positive
10821,Saddam_Hussein_0012.jpg,positive
10822,Saddam_Hussein_0013.jpg,neutral
10823,Saddam_Hussein_0014.jpg,positive
10824,Saddam_Hussein_0015.jpg,positive
10825,Saddam_Hussein_0016.jpg,positive
10826,Saddam_Hussein_0017.jpg,neutral
10827,Saddam_Hussein_0018.jpg,neutral
10828,Saddam_Hussein_0019.jpg,neutral
10829,Saddam_Hussein_0020.jpg,neutral
10830,Saddam_Hussein_0021.jpg,neutral
10831,Saddam_Hussein_0022.jpg,neutral
10832,Saddam_Hussein_0023.jpg,positive
10833,Sadie_Frost_0001.jpg,neutral
10834,Sadie_Frost_0002.jpg,positive
10835,Sadie_Frost_0003.jpg,neutral
10836,Saeb_Erekat_0001.jpg,neutral
10837,Saeb_Erekat_0002.jpg,negative
10838,Saeed_Anwar_0001.jpg,neutral
10839,Saeed_Mortazavi_0001.jpg,neutral
10840,Sahim_Alwan_0001.jpg,neutral
10841,Saied_Hadi_al_Mudarissi_0001.jpg,neutral
10842,Sally_Clark_0001.jpg,neutral
10843,Sally_Field_0001.jpg,positive
10844,Sally_Field_0002.jpg,positive
10845,Sally_Field_0003.jpg,positive
10846,Sally_Field_0004.jpg,positive
10847,Sally_Kirkland_0001.jpg,positive
10848,Sally_Kirkland_0002.jpg,neutral
10849,Sally_Kirkland_0003.jpg,positive
10850,Sally_Kirkland_0004.jpg,positive
10851,Sally_Ride_0001.jpg,positive
10852,Sally_Ride_0002.jpg,positive
10853,Salman_Khan_0001.jpg,neutral
10854,Salman_Rushdie_0001.jpg,neutral
10855,Salman_Rushdie_0002.jpg,neutral
10856,Salman_Rushdie_0003.jpg,positive
10857,Salma_Hayek_0001.jpg,positive
10858,Salma_Hayek_0002.jpg,positive
10859,Salma_Hayek_0003.jpg,positive
10860,Salma_Hayek_0004.jpg,neutral
10861,Salma_Hayek_0005.jpg,positive
10862,Salma_Hayek_0006.jpg,neutral
10863,Salma_Hayek_0007.jpg,neutral
10864,Salma_Hayek_0008.jpg,positive
10865,Salma_Hayek_0009.jpg,positive
10866,Salma_Hayek_0010.jpg,positive
10867,Salma_Hayek_0011.jpg,neutral
10868,Salma_Hayek_0012.jpg,positive
10869,Salma_Hayek_0013.jpg,positive
10870,Samantha_Daniels_0001.jpg,positive
10871,Samantha_Ledster_0001.jpg,positive
10872,Saman_Shali_0001.jpg,neutral
10873,Samira_Makhmalbaf_0001.jpg,positive
10874,Samira_Makhmalbaf_0002.jpg,neutral
10875,Sami_Al-Arian_0001.jpg,positive
10876,Sammy_Knight_0001.jpg,positive
10877,Sammy_Sosa_0001.jpg,positive
10878,Sammy_Sosa_0002.jpg,positive
10879,Samuel_Waksal_0001.jpg,neutral
10880,Samuel_Waksal_0002.jpg,neutral
10881,Samuel_Waksal_0003.jpg,neutral
10882,Samuel_Waksal_0004.jpg,neutral
10883,Sam_Bith_0001.jpg,neutral
10884,Sam_Bith_0002.jpg,neutral
10885,Sam_Bith_0003.jpg,neutral
10886,Sam_Brownback_0001.jpg,neutral
10887,Sam_Mendes_0001.jpg,neutral
10888,Sam_Mendes_0002.jpg,neutral
10889,Sam_Rockwell_0001.jpg,neutral
10890,Sam_Torrance_0001.jpg,positive
10891,Sam_Torrance_0002.jpg,positive
10892,Sam_Torrance_0003.jpg,positive
10893,Sananda_Maitreya_0001.jpg,neutral
10894,Sandra_Banning_0001.jpg,neutral
10895,Sandra_Bullock_0002.jpg,neutral
10896,Sandra_Bullock_0003.jpg,positive
10897,Sandra_Bullock_0004.jpg,positive
